AirportID,Altitude,City,Country,DST,IATA,ICAO,Longitude,Name,Latitude,Source,Timezone,TZDatabaseTimezone,Type
5702,135,Port Sudan,Sudan,U,PZU,HSPN,37.234100341796875,Port Sudan New International Airport,19.4335994720459,OurAirports,3,Africa/Khartoum,airport
5703,3784,Bukoba,Tanzania,U,BKZ,HTBU,31.8212,Bukoba Airport,-1.332,OurAirports,3,Africa/Dar_es_Salaam,airport
5704,2700,Kigoma,Tanzania,U,TKQ,HTKA,29.6709,Kigoma Airport,-4.8862,OurAirports,3,Africa/Dar_es_Salaam,airport
5705,100,Lindi,Tanzania,U,LDI,HTLI,39.757801,Lindi Airport,-9.85111,OurAirports,3,Africa/Dar_es_Salaam,airport
5706,3806,Musoma,Tanzania,U,MUZ,HTMU,33.8021,Musoma Airport,-1.503,OurAirports,3,Africa/Dar_es_Salaam,airport
5707,3800,Shinyanga,Tanzania,U,SHY,HTSY,33.5035,Shinyanga Airport,-3.6093,OurAirports,3,Africa/Dar_es_Salaam,airport
5708,3868,Tabora,Tanzania,U,TBO,HTTB,32.83330154418945,Tabora Airport,-5.076389789581299,OurAirports,3,Africa/Dar_es_Salaam,airport
5709,3951,Arua,Uganda,U,RUA,HUAR,30.91699981689453,Arua Airport,3.049999952316284,OurAirports,3,Africa/Kampala,airport
5710,3510,Gulu,Uganda,U,ULU,HUGU,32.27180099487305,Gulu Airport,2.8055601119995117,OurAirports,3,Africa/Kampala,airport
5711,31,Diu,India,N,DIU,VA1P,70.92109680175781,Diu Airport,20.71310043334961,OurAirports,5.5,Asia/Calcutta,airport
5714,1302,Aberdeen,United States,A,ABR,KABR,-98.42179870605469,Aberdeen Regional Airport,45.449100494384766,OurAirports,-6,America/Chicago,airport
5715,197,Albany,United States,A,ABY,KABY,-84.19450378417969,Southwest Georgia Regional Airport,31.535499572753906,OurAirports,-5,America/New_York,airport
5716,808,Athens,United States,A,AHN,KAHN,-83.32630157470703,Athens Ben Epps Airport,33.94860076904297,OurAirports,-5,America/New_York,airport
5717,4200,Alamogordo,United States,A,ALM,KALM,-105.990997314,Alamogordo White Sands Regional Airport,32.8399009705,OurAirports,-7,America/Denver,airport
5718,873,Waterloo,United States,A,ALO,KALO,-92.40029907226562,Waterloo Regional Airport,42.557098388671875,OurAirports,-6,America/Chicago,airport
5719,1194,Walla Walla,United States,A,ALW,KALW,-118.288002,Walla Walla Regional Airport,46.09489822,OurAirports,-8,America/Los_Angeles,airport
5720,690,Alpena,United States,A,APN,KAPN,-83.56030273,Alpena County Regional Airport,45.0780983,OurAirports,-5,America/New_York,airport
5721,1749,Watertown,United States,A,ATY,KATY,-97.15470123,Watertown Regional Airport,44.91400146,OurAirports,-6,America/Chicago,airport
5722,2143,Bradford,United States,A,BFD,KBFD,-78.64009857177734,Bradford Regional Airport,41.8031005859375,OurAirports,-5,America/New_York,airport
5723,3967,Scottsbluff,United States,A,BFF,KBFF,-103.5960007,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,OurAirports,-7,America/Denver,airport
5724,2504,Beckley,United States,A,BKW,KBKW,-81.1241989136,Raleigh County Memorial Airport,37.787300109899995,OurAirports,-5,America/New_York,airport
5725,26,Brunswick,United States,A,BQK,KBQK,-81.46649932861328,Brunswick Golden Isles Airport,31.258800506591797,OurAirports,-5,America/New_York,airport
5726,698,Burlington,United States,A,BRL,KBRL,-91.12550354003906,Southeast Iowa Regional Airport,40.783199310302734,OurAirports,-6,America/Chicago,airport
5727,61,Crescent City,United States,A,CEC,KCEC,-124.2369995,Jack Mc Namara Field Airport,41.78020096,OurAirports,-8,America/Los_Angeles,airport
5728,342,Cape Girardeau,United States,A,CGI,KCGI,-89.57080078125,Cape Girardeau Regional Airport,37.22529983520508,OurAirports,-6,America/Chicago,airport
5729,800,Sault Ste Marie,United States,A,CIU,KCIU,-84.47239685058594,Chippewa County International Airport,46.25080108642578,OurAirports,-5,America/New_York,airport
5730,1217,Clarksburg,United States,A,CKB,KCKB,-80.2281036377,North Central West Virginia Airport,39.2966003418,OurAirports,-5,America/New_York,airport
5731,291,Port Angeles,United States,A,CLM,KCLM,-123.5,William R Fairchild International Airport,48.120201110839844,OurAirports,-8,America/Los_Angeles,airport
5732,1095,Hancock,United States,A,CMX,KCMX,-88.48909759521484,Houghton County Memorial Airport,47.168399810791016,OurAirports,-5,America/New_York,airport
5733,2594,Dodge City,United States,A,DDC,KDDC,-99.9655990600586,Dodge City Regional Airport,37.76340103149414,OurAirports,-6,America/Chicago,airport
5734,1817,Du Bois,United States,A,DUJ,KDUJ,-78.8986969,DuBois Regional Airport,41.17829895,OurAirports,-5,America/New_York,airport
5735,913,Eau Claire,United States,A,EAU,KEAU,-91.48429870605469,Chippewa Valley Regional Airport,44.86579895019531,OurAirports,-6,America/Chicago,airport
5736,5140,Elko,United States,A,EKO,KEKO,-115.79199981689453,Elko Regional Airport,40.82490158081055,OurAirports,-8,America/Los_Angeles,airport
5737,80,New Bedford,United States,A,EWB,KEWB,-70.95690155029297,New Bedford Regional Airport,41.67610168457031,OurAirports,-5,America/New_York,airport
5738,189,Fayetteville,United States,A,FAY,KFAY,-78.88030242919922,Fayetteville Regional Grannis Field,34.9911994934082,OurAirports,-5,America/New_York,airport
5739,2296,Glasgow,United States,A,GGW,KGGW,-106.614998,Wokal Field Glasgow International Airport,48.212502,OurAirports,-7,America/Denver,airport
5740,1847,Grand Island,United States,A,GRI,KGRI,-98.30960083007812,Central Nebraska Regional Airport,40.967498779296875,OurAirports,-6,America/Chicago,airport
5741,540,Hot Springs,United States,A,HOT,KHOT,-93.09619903564453,Memorial Field,34.47800064086914,OurAirports,-6,America/Chicago,airport
5742,828,Huntington,United States,A,HTS,KHTS,-82.55799866,Tri-State/Milton J. Ferguson Field,38.36669922,OurAirports,-5,America/New_York,airport
5743,5,Kili Island,Marshall Islands,U,KIO,Q51,169.119507,Kili Airport,5.644515,OurAirports,12,Pacific/Majuro,airport
5744,966,Kirksville,United States,A,IRK,KIRK,-92.5448989868164,Kirksville Regional Airport,40.09349822998047,OurAirports,-6,America/Chicago,airport
5745,1500,Jamestown,United States,A,JMS,KJMS,-98.67819977,Jamestown Regional Airport,46.92969894,OurAirports,-6,America/Chicago,airport
5746,7284,Laramie,United States,A,LAR,KLAR,-105.67500305175781,Laramie Regional Airport,41.31209945678711,OurAirports,-7,America/Denver,airport
5747,1199,Latrobe,United States,A,LBE,KLBE,-79.40480042,Arnold Palmer Regional Airport,40.27590179,OurAirports,-5,America/New_York,airport
5748,2777,North Platte,United States,A,LBF,KLBF,-100.6839981,North Platte Regional Airport Lee Bird Field,41.12620163,OurAirports,-6,America/Chicago,airport
5749,603,Lebanon,United States,A,LEB,KLEB,-72.30419921880001,Lebanon Municipal Airport,43.626098632799994,OurAirports,-5,America/New_York,airport
5750,4095,Klamath Falls,United States,A,LMT,KLMT,-121.733002,Crater Lake-Klamath Regional Airport,42.156101,OurAirports,-8,America/Los_Angeles,airport
5751,403,Lancaster,United States,A,LNS,KLNS,-76.29609680175781,Lancaster Airport,40.121700286865234,OurAirports,-5,America/New_York,airport
5752,4170,Lewistown,United States,A,LWT,KLWT,-109.46700286865234,Lewistown Municipal Airport,47.04930114746094,OurAirports,-7,America/Denver,airport
5753,938,Lynchburg,United States,A,LYH,KLYH,-79.20040130615234,Lynchburg Regional Preston Glenn Field,37.326698303222656,OurAirports,-5,America/New_York,airport
5754,629,Muskegon,United States,A,MKG,KMKG,-86.23819733,Muskegon County Airport,43.16949844,OurAirports,-5,America/New_York,airport
5755,2630,Miles City,United States,A,MLS,KMLS,-105.88600158691406,Frank Wiley Field,46.428001403808594,OurAirports,-7,America/Denver,airport
5756,551,Muscle Shoals,United States,A,MSL,KMSL,-87.61019897,Northwest Alabama Regional Airport,34.74530029,OurAirports,-6,America/Chicago,airport
5757,17,North Bend,United States,A,OTH,KOTH,-124.24600219726562,Southwest Oregon Regional Airport,43.41709899902344,OurAirports,-8,America/Los_Angeles,airport
5758,407,Owensboro,United States,A,OWB,KOWB,-87.16680145,Owensboro Daviess County Airport,37.74010086,OurAirports,-6,America/Chicago,airport
5759,298,Hattiesburg/Laurel,United States,A,PIB,KPIB,-89.33709716796875,Hattiesburg Laurel Regional Airport,31.467100143432617,OurAirports,-6,America/Chicago,airport
5760,4452,Pocatello,United States,A,PIH,KPIH,-112.59600067138672,Pocatello Regional Airport,42.9098014831543,OurAirports,-7,America/Denver,airport
5761,1744,Pierre,United States,A,PIR,KPIR,-100.2860031,Pierre Regional Airport,44.38270187,OurAirports,-6,America/Chicago,airport
5762,721,Pellston,United States,A,PLN,KPLN,-84.79669952,Pellston Regional Airport of Emmet County Airport,45.57089996,OurAirports,-5,America/New_York,airport
5763,100,Portsmouth,United States,A,PSM,KPSM,-70.8233032227,Portsmouth International at Pease Airport,43.0778999329,OurAirports,-5,America/New_York,airport
5764,344,Reading,United States,A,RDG,KRDG,-75.96520233154297,Reading Regional Carl A Spaatz Field,40.378501892089844,OurAirports,-5,America/New_York,airport
5765,1624,Rhinelander,United States,A,RHI,KRHI,-89.46749877929688,Rhinelander Oneida County Airport,45.63119888305664,OurAirports,-6,America/Chicago,airport
5766,6764,Rock Springs,United States,A,RKS,KRKS,-109.065001,Southwest Wyoming Regional Airport,41.5942,OurAirports,-7,America/Denver,airport
5767,787,Rutland,United States,A,RUT,KRUT,-72.94960022,Rutland - Southern Vermont Regional Airport,43.52939987,OurAirports,-5,America/New_York,airport
5768,212,San Luis Obispo,United States,A,SBP,KSBP,-120.641998291,San Luis County Regional Airport,35.236801147499996,OurAirports,-8,America/Los_Angeles,airport
5769,4021,Sheridan,United States,A,SHR,KSHR,-106.9800033569336,Sheridan County Airport,44.76919937133789,OurAirports,-7,America/Denver,airport
5770,1663,Saranac Lake,United States,A,SLK,KSLK,-74.2061996459961,Adirondack Regional Airport,44.38529968261719,OurAirports,-5,America/New_York,airport
5771,1288,Salina,United States,A,SLN,KSLN,-97.6521987915039,Salina Municipal Airport,38.79100036621094,OurAirports,-6,America/Chicago,airport
5772,261,Santa Maria,United States,A,SMX,KSMX,-120.4570007,Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,OurAirports,-8,America/Los_Angeles,airport
5773,346,Tupelo,United States,A,TUP,KTUP,-88.7698974609375,Tupelo Regional Airport,34.26810073852539,OurAirports,-6,America/Chicago,airport
5774,768,Quincy,United States,A,UIN,KUIN,-91.19460297,Quincy Regional Baldwin Field,39.94269943,OurAirports,-6,America/Chicago,airport
5775,115,Victoria,United States,A,VCT,KVCT,-96.91850280761719,Victoria Regional Airport,28.85260009765625,OurAirports,-6,America/Chicago,airport
5776,203,Valdosta,United States,A,VLD,KVLD,-83.27670288085938,Valdosta Regional Airport,30.782499313354492,OurAirports,-5,America/New_York,airport
5777,4227,Worland,United States,A,WRL,KWRL,-107.95099639892578,Worland Municipal Airport,43.9656982421875,OurAirports,-7,America/Denver,airport
5779,1099,Yakima,United States,A,YKM,KYKM,-120.5439987,Yakima Air Terminal McAllister Field,46.56819916,OurAirports,-8,America/Los_Angeles,airport
5780,404,Nicosia,Cyprus,E,ECN,LCEN,33.49610137939453,Ercan International Airport,35.154701232910156,OurAirports,2,Asia/Nicosia,airport
5781,1161,Logroño-Agoncillo,Spain,E,RJL,LELO,-2.32223510742,Logroño-Agoncillo Airport,42.4609534888,OurAirports,1,Europe/Madrid,airport
5782,79,Île d'Yeu,France,E,IDY,LFEY,-2.3911099433898926,Île d'Yeu Airport,46.71860122680664,OurAirports,1,Europe/Paris,airport
5783,194,Angers/Marcé,France,E,ANE,LFJR,-0.312222,Angers-Loire Airport,47.560299,OurAirports,1,Europe/Paris,airport
5786,59,La Môle,France,E,LTT,LFTZ,6.482,La Môle Airport,43.205399,OurAirports,1,Europe/Paris,airport
5787,236,Syros Island,Greece,E,JSY,LGSO,24.950899124099998,Syros Airport,37.4227981567,OurAirports,2,Europe/Athens,airport
5788,1000,Pécs-Pogány,Hungary,N,PEV,LHPP,18.240996,Pécs-Pogány Airport,45.990898,OurAirports,1,Europe/Budapest,airport
5789,424,Győr,Hungary,N,\N,LHPR,17.813601,Győr-Pér International Airport,47.624401,OurAirports,1,Europe/Budapest,airport
5790,408,Sármellék,Hungary,N,SOB,LHSM,17.159084,Sármellék International Airport,46.686391,OurAirports,1,Europe/Budapest,airport
5791,1791,Aosta,Italy,E,AOT,LIMW,7.36872,Aosta Airport,45.738499,OurAirports,1,Europe/Rome,airport
5792,119,Salerno,Italy,E,QSR,LIRI,14.9113,Salerno Costa d'Amalfi Airport,40.620399,OurAirports,1,Europe/Rome,airport
5793,0,Corvo,Portugal,E,CVU,LPCR,-31.1136,Corvo Airport,39.671501,OurAirports,-1,Atlantic/Azores,airport
5794,400,Banja Luka,Bosnia and Herzegovina,E,BNX,LQBK,17.297500610351562,Banja Luka International Airport,44.94139862060547,OurAirports,1,Europe/Sarajevo,airport
5795,2897,Usak,Turkey,E,USQ,LTBO,29.47170066833496,Uşak Airport,38.68149948120117,OurAirports,3,Europe/Istanbul,airport
5796,5889,Kars,Turkey,E,KSY,LTCF,43.1150016784668,Kars Airport,40.562198638916016,OurAirports,3,Europe/Istanbul,airport
5797,1483,Sanliurfa,Turkey,E,SFQ,LTCH,38.84709930419922,Şanlıurfa Airport,37.09429931640625,OurAirports,3,Europe/Istanbul,airport
5798,1723,Kahramanmaras,Turkey,E,KCM,LTCN,36.9535217285,Kahramanmaraş Airport,37.5388259888,OurAirports,3,Europe/Istanbul,airport
5799,5462,Agri,Turkey,E,AJI,LTCO,43.025978088378906,Ağrı Airport,39.654541015625,OurAirports,3,Europe/Istanbul,airport
5800,2216,Adiyaman,Turkey,E,ADF,LTCP,38.4688987732,Adıyaman Airport,37.7313995361,OurAirports,3,Europe/Istanbul,airport
5801,2835,Isparta,Turkey,E,ISE,LTFC,30.368400573699997,Süleyman Demirel International Airport,37.8554000854,OurAirports,3,Europe/Istanbul,airport
5802,50,Balikesir Korfez,Turkey,E,EDO,LTFD,27.0137996674,Balıkesir Körfez Airport,39.554599762,OurAirports,3,Europe/Istanbul,airport
5803,18,Samsun,Turkey,E,SZF,LTFH,36.567101,Samsun Çarşamba Airport,41.254501,OurAirports,3,Europe/Istanbul,airport
5806,1020,Žilina,Slovakia,E,ILZ,LZZI,18.6135005951,Žilina Airport,49.231498718299996,OurAirports,1,Europe/Bratislava,airport
5807,13,Cockburn Town,Turks and Caicos Islands,U,GDT,MBGT,-71.14230346679688,JAGS McCartney International Airport,21.444499969482422,OurAirports,-4,America/Grand_Turk,airport
5808,9,Middle Caicos,Turks and Caicos Islands,U,MDS,MBMC,-71.8025,Middle Caicos Airport,21.82602,OurAirports,-4,America/Grand_Turk,airport
5809,3,Salt Cay,Turks and Caicos Islands,U,SLX,MBSY,-71.1999969482,Salt Cay Airport,21.333000183099998,OurAirports,-4,America/Grand_Turk,airport
5810,30,Samana,Dominican Republic,U,AZS,MDCY,-69.7419967651,Samaná El Catey International Airport,19.2670001984,OurAirports,-4,America/Santo_Domingo,airport
5811,98,La Isabela,Dominican Republic,U,JBQ,MDJB,-69.98560333251953,La Isabela International Airport,18.572500228881836,OurAirports,-4,America/Santo_Domingo,airport
5812,33,Puerto Barrios,Guatemala,U,PBR,MGPB,-88.583801,Puerto Barrios Airport,15.7309,OurAirports,-6,America/Guatemala,airport
5813,7779,Quezaltenango,Guatemala,U,AAZ,MGQZ,-91.501999,Quezaltenango Airport,14.8656,OurAirports,-6,America/Guatemala,airport
5814,4,Utirik Island,Marshall Islands,U,UTK,03N,169.852005,Utirik Airport,11.222,OurAirports,12,Pacific/Majuro,airport
5831,249,Ahuas,Honduras,U,AHS,MHAH,-84.352203,Ahuas Airport,15.4722,OurAirports,-6,America/Tegucigalpa,airport
5832,33,Puerto Lempira,Honduras,U,PEU,MHPL,-83.781197,Puerto Lempira Airport,15.2622,OurAirports,-6,America/Tegucigalpa,airport
5833,4,Mili Island,Marshall Islands,U,MIJ,MLIP,171.733002,Mili Island Airport,6.08333,OurAirports,12,Pacific/Majuro,airport
5834,5709,Celaya,Mexico,S,CYW,MMCY,-100.887001,Captain Rogelio Castillo National Airport,20.546,OurAirports,-6,America/Mexico_City,airport
5835,213,Ciudad Constitución,Mexico,S,CUA,MMDA,-111.61499786377,Ciudad Constitución Airport,25.053800582886,OurAirports,-7,America/Mazatlan,airport
5836,59,Guerrero Negro,Mexico,S,GUB,MMGR,-114.024002,Guerrero Negro Airport,28.0261,OurAirports,-8,America/Tijuana,airport
5837,3127,Jalapa,Mexico,S,JAL,MMJA,-96.7975006104,El Lencero Airport,19.4750995636,OurAirports,-6,America/Mexico_City,airport
5838,33,Chitré,Panama,U,CTD,MPCE,-80.40969848632812,Alonso Valderrama Airport,7.987840175628662,OurAirports,-5,America/Panama,airport
5839,25,Colón,Panama,U,ONX,MPEJ,-79.86740112304688,Enrique Adolfo Jimenez Airport,9.356639862060547,OurAirports,-5,America/Panama,airport
5840,29,Jaqué,Panama,U,JQE,MPJE,-78.1572036743164,Jaqué Airport,7.51777982711792,OurAirports,-5,America/Panama,airport
5841,30,La Palma,Panama,U,PLP,MPLP,-78.1417007446289,Captain Ramon Xatruch Airport,8.406669616699219,OurAirports,-5,America/Panama,airport
5842,92,Roxana,Costa Rica,U,TTQ,MRAO,-83.6095,Aerotortuguero Airport,10.42,OurAirports,-6,America/Costa_Rica,airport
5843,3,Pococi,Costa Rica,U,BCL,MRBC,-83.58560180664062,Barra del Colorado Airport,10.768699645996094,OurAirports,-6,America/Costa_Rica,airport
5844,33,Nicoya,Costa Rica,U,\N,MRCV,-85.852897644043,Cabo Velas Airport,10.355699539185,OurAirports,-6,America/Costa_Rica,airport
5845,7,Nandayure,Costa Rica,U,PBP,MRIA,-85.37079620361328,Islita Airport,9.856109619140625,OurAirports,-6,America/Costa_Rica,airport
5847,7,Puerto Jimenez,Costa Rica,U,PJM,MRPJ,-83.30000305175781,Puerto Jimenez Airport,8.533329963684082,OurAirports,-6,America/Costa_Rica,airport
5848,3287,San Jose,Costa Rica,U,SYQ,MRPV,-84.13980102539062,Tobias Bolanos International Airport,9.957050323486328,OurAirports,-6,America/Costa_Rica,airport
5849,10,Playa Samara,Costa Rica,U,\N,MRSR,-85.48,(Duplicate) Playa Samara Airport,9.87,OurAirports,-6,America/Costa_Rica,airport
5850,147,Jeremie,Haiti,U,JEE,MTJE,-74.17030334472656,Jérémie Airport,18.66309928894043,OurAirports,-5,America/Port-au-Prince,airport
5851,9,Port-de-Paix,Haiti,U,PAX,MTPX,-72.84860229492188,Port-de-Paix Airport,19.9335994720459,OurAirports,-5,America/Port-au-Prince,airport
5852,6,Cayo Coco,Cuba,U,\N,MUOC,-78.51100158690001,Cayo Coco Airport,22.513200759900002,OurAirports,-5,America/Havana,airport
5853,125,Trinidad,Cuba,U,TND,MUTD,-79.99720001220703,Alberto Delgado Airport,21.788299560546875,OurAirports,-5,America/Havana,airport
5856,15,Andros,Bahamas,U,COX,MYAK,-77.589798,Congo Town Airport,24.158701,OurAirports,-5,America/Nassau,airport
5857,18,Arthur's Town,Bahamas,U,ATC,MYCA,-75.673797,Arthur's Town Airport,24.6294,OurAirports,-5,America/Nassau,airport
5858,5,Cat Island,Bahamas,U,TBI,MYCB,-75.452301,New Bight Airport,24.3153,OurAirports,-5,America/Nassau,airport
5859,5,Colonel Hill,Bahamas,U,CRI,MYCI,-74.1824035645,Colonel Hill Airport,22.745599746699998,OurAirports,-5,America/Nassau,airport
5860,0,Nassau,Bahamas,U,PID,MYPI,-77.30000305175781,Nassau Paradise Island Airport,25.08300018310547,OurAirports,-5,America/Nassau,airport
5861,36,Atiu Island,Cook Islands,U,AIU,NCAT,-158.11900329589844,Enua Airport,-19.96780014038086,OurAirports,-10,Pacific/Rarotonga,airport
5862,45,Mangaia Island,Cook Islands,U,MGS,NCMG,-157.9066619873047,Mangaia Island Airport,-21.895986557006836,OurAirports,-10,Pacific/Rarotonga,airport
5863,0,Manihiki Island,Cook Islands,U,MHX,NCMH,-161.0019989013672,Manihiki Island Airport,-10.376700401306152,OurAirports,-10,Pacific/Rarotonga,airport
5864,26,Mauke Island,Cook Islands,U,MUK,NCMK,-157.34500122070312,Mauke Airport,-20.13610076904297,OurAirports,-10,Pacific/Rarotonga,airport
5865,25,Mitiaro Island,Cook Islands,U,MOI,NCMR,-157.7030029296875,Mitiaro Island Airport,-19.842500686645508,OurAirports,-10,Pacific/Rarotonga,airport
5866,8,Penrhyn Island,Cook Islands,U,PYE,NCPY,-158.03240966796875,Tongareva Airport,-9.01436996459961,OurAirports,-10,Pacific/Rarotonga,airport
5867,13,Cicia,Fiji,U,ICI,NFCI,-179.341995239,Cicia Airport,-17.7432994843,OurAirports,12,Pacific/Fiji,airport
5868,10,Malolo Lailai Island,Fiji,U,PTF,NFFO,177.197006226,Malolo Lailai Island Airport,-17.7779006958,OurAirports,12,Pacific/Fiji,airport
5869,6,Vunisea,Fiji,U,KDV,NFKD,178.156997681,Vunisea Airport,-19.058099746699998,OurAirports,12,Pacific/Fiji,airport
5870,0,Mana Island,Fiji,U,MNF,NFMA,177.098007202,Mana Island Airport,-17.6730995178,OurAirports,12,Pacific/Fiji,airport
5871,13,Moala,Fiji,U,MFJ,NFMO,179.951004028,Moala Airport,-18.566699981699998,OurAirports,12,Pacific/Fiji,airport
5872,50,Ngau,Fiji,U,NGI,NFNG,179.339996338,Ngau Airport,-18.115600585899998,OurAirports,12,Pacific/Fiji,airport
5873,280,Lakeba Island,Fiji,U,LKB,NFNK,-178.817001343,Lakeba Island Airport,-18.1991996765,OurAirports,12,Pacific/Fiji,airport
5874,44,Lambasa,Fiji,U,LBS,NFNL,179.33999633789062,Labasa Airport,-16.466699600219727,OurAirports,12,Pacific/Fiji,airport
5875,60,Matei,Fiji,U,TVU,NFNM,-179.876998901,Matei Airport,-16.6905994415,OurAirports,12,Pacific/Fiji,airport
5876,358,Koro Island,Fiji,U,KXF,NFNO,179.42199707,Koro Island Airport,-17.3458003998,OurAirports,12,Pacific/Fiji,airport
5877,22,Rotuma,Fiji,U,RTA,NFNR,177.0709991455078,Rotuma Airport,-12.482500076293945,OurAirports,12,Pacific/Fiji,airport
5878,17,Savusavu,Fiji,U,SVU,NFNS,179.341003418,Savusavu Airport,-16.8027992249,OurAirports,12,Pacific/Fiji,airport
5879,325,Eua Island,Tonga,U,EUA,NFTE,-174.957992554,Kaufana Airport,-21.378299713100002,OurAirports,13,Pacific/Tongatapu,airport
